2017-01-05T06:31:23.080Z	37.6528333	-118.8573333	2.12	0.69
2017-01-05T06:11:23.750Z	33.8068333	-116.1863333	6.67	0.8
2017-01-05T06:07:55.450Z	44.6633333	-110.4893333	2.65	1.14
2017-01-05T06:06:17.460Z	38.8383331	-122.8021698	0.9	0.64
2017-01-05T05:53:41.943Z	60.256	-140.7001	0.3	1.3
2017-01-05T05:53:21.810Z	45.217	-112.3493333	15.32	-0.2
2017-01-05T05:51:55.250Z	37.638	-118.9291667	5.15	0.37
2017-01-05T05:51:40.170Z	38.8361664	-122.8028336	1.56	2.07
2017-01-05T05:40:26.877Z	59.8051	-152.999	99.3	2.7
2017-01-05T05:35:06.108Z	38.3629	-118.896	8.1	2.7
2017-01-05T05:30:42.177Z	38.4193	-118.9355	6.1	1.3
2017-01-05T05:24:48.039Z	38.4361	-118.8995	8.2	1.4
2017-01-05T05:13:50.880Z	33.1905	-116.0451667	5.57	1.04
2017-01-05T05:08:57.320Z	38.8376656	-122.8258362	1.63	1.8
2017-01-05T05:01:03.101Z	38.4136	-118.9361	8.6	1.4
2017-01-05T04:46:41.806Z	38.2905	-118.766	6.5	1.5
2017-01-05T04:44:12.080Z	19.4056667	-155.2605	1.424	2.31
2017-01-05T04:29:03.690Z	37.6426667	-118.9183333	5.71	0.47
2017-01-05T04:17:23.600Z	17.7313	-66.9405	6	2
2017-01-05T04:17:08.170Z	40.5653333	-122.0605	13.64	1.21
2017-01-05T04:16:02.680Z	36.2478	-97.0077	9.33	2.8
2017-01-05T04:09:05.517Z	65.1749	-148.3688	14.8	0.8
2017-01-05T04:06:58.060Z	38.8326683	-122.7938309	7.8	0.99
2017-01-05T04:06:31.720Z	37.6318333	-118.9296667	5.38	0.48
2017-01-05T04:06:09.571Z	59.6389	-153.2986	17.6	1.4
2017-01-05T03:51:26.000Z	18.381	-68.9172	120	3.8
2017-01-05T03:44:25.314Z	38.3765	-118.9429	7.2	1.7
2017-01-05T03:23:53.470Z	-22.4483	-12.6078	10	5.2
2017-01-05T03:18:09.300Z	18.742	-67.568	68	3
2017-01-05T03:09:43.550Z	38.8351669	-122.8281631	1.6	0.68
2017-01-05T03:06:35.910Z	37.5055	-118.8738333	3.33	1.2
2017-01-05T03:05:56.650Z	38.8023338	-122.840332	15.01	0.83
2017-01-05T02:59:09.994Z	38.4024	-118.9169	7.6	0.8
2017-01-05T02:58:46.325Z	37.1702	-117.3646	7.6	1.3
2017-01-05T02:55:34.820Z	35.6692	-97.4015	6.95	2.7
2017-01-05T02:51:09.839Z	38.4085	-118.9095	7	0.8
2017-01-05T02:28:02.016Z	38.2981	-118.7533	7.4	1
2017-01-05T02:27:37.876Z	38.2994	-118.7514	4.3	1.1
2017-01-05T02:27:31.430Z	19.1998333	-155.4435	38.526	1.73
2017-01-05T02:16:41.200Z	33.888	-116.2235	6.72	2.09
2017-01-05T02:05:40.990Z	40.958	-123.2748333	36.39	2.22
2017-01-05T01:45:07.430Z	38.8138351	-122.8126678	2.38	1.41
2017-01-05T01:33:32.671Z	63.5233	-148.9735	13.2	1.1
2017-01-05T01:30:05.240Z	33.5068333	-116.5416667	8.39	0.41
2017-01-05T01:18:30.610Z	38.8359985	-122.7858353	1.77	0.82
2017-01-05T01:01:04.540Z	38.2525	-113.2291667	3.42	1.88
2017-01-05T00:52:44.437Z	38.3686	-118.8983	3	0.9
2017-01-05T00:51:21.135Z	38.3687	-118.8941	8.3	0.8
2017-01-05T00:34:07.317Z	64.0101	-148.7738	1.2	1.6
2017-01-05T00:15:41.080Z	19.3743333	-155.2268333	3.049	0.93
2017-01-05T00:11:49.382Z	65.0424	-147.3346	4.8	1.3
2017-01-05T00:09:15.260Z	38.7874985	-122.7278366	1.39	1.6
2017-01-04T23:52:42.430Z	38.8103333	-122.8018341	1.63	1.34
2017-01-04T23:45:46.557Z	38.3674	-118.9106	8.2	1.3
2017-01-04T23:43:37.610Z	37.6366667	-118.9305	5.13	1.08
2017-01-04T23:43:17.120Z	38.8390007	-122.8296661	1.29	1.11
2017-01-04T23:33:24.805Z	60.5634	-151.7627	94.7	1.7
2017-01-04T23:18:17.990Z	35.7864	-97.4688	6.45	2.3
2017-01-04T23:15:19.132Z	64.8725	-148.5373	16.3	0.5
2017-01-04T23:14:29.790Z	37.6343333	-118.9285	5.17	1.03
2017-01-04T23:11:18.430Z	36.0103333	-117.795	1.34	0.48
2017-01-04T23:02:23.670Z	37.6315002	-118.9291687	5.43	2.07
2017-01-04T22:59:16.520Z	38.8388329	-122.8255005	1.46	0.43
2017-01-04T22:57:55.560Z	35.9990005	-120.5589981	1.14	1.27
2017-01-04T22:53:17.059Z	38.4115	-118.9151	9.2	1.5
2017-01-04T22:50:32.160Z	19.5419998	-155.9163361	12.18	1.77
2017-01-04T22:25:28.480Z	20.5868333	-155.7635	32.077	2.42
2017-01-04T22:19:11.960Z	49.3103333	-120.4516667	-0.51	1.86
2017-01-04T22:15:27.460Z	38.836834	-122.8256683	1.91	1.78
2017-01-04T22:13:11.580Z	38.8366661	-122.8278351	1.24	1.1
2017-01-04T22:06:02.300Z	37.5395	-113.6693333	0.49	1.17
2017-01-04T21:58:24.984Z	61.5177	-146.3555	37.1	0.9
2017-01-04T21:51:36.118Z	61.5523	-146.3654	29.1	2
2017-01-04T21:49:10.070Z	38.8351669	-122.8259964	1.89	1.96
2017-01-04T21:45:01.650Z	37.6141663	-122.4691696	8.27	1.6
2017-01-04T21:42:29.133Z	59.6651	-153.2383	109.1	2
2017-01-04T21:39:48.260Z	19.9556667	-155.5266667	32.392	1.94
2017-01-04T21:37:56.006Z	38.2918	-118.7646	6.8	2.2
2017-01-04T21:06:13.447Z	61.0617	-151.5245	65.3	2.4
2017-01-04T21:04:26.290Z	38.8123322	-122.8043365	4.15	1.53
2017-01-04T21:03:47.920Z	-10.4606	161.3671	55.31	5.1
2017-01-04T20:59:44.837Z	38.4345	-118.8968	8.1	1.3
2017-01-04T20:52:28.320Z	35.8166656	-120.359169	6.91	1.57
2017-01-04T20:41:24.360Z	37.6143341	-122.4688339	8.06	1.85
2017-01-04T20:35:57.320Z	38.8636665	-122.7990036	1.7	0.68
2017-01-04T20:32:50.700Z	47.8745	-122.6041667	-0.26	1.23
2017-01-04T20:17:18.463Z	38.3766	-118.8961	8.8	1.4
2017-01-04T20:09:25.490Z	35.0068333	-118.1963333	-0.82	1.38
2017-01-04T20:07:55.540Z	38.7641678	-122.7058334	2.68	1.32
2017-01-04T20:03:53.700Z	-18.7825	176.0961	10	5.3
2017-01-04T20:03:06.610Z	46.0023333	-112.4685	-2	1.51
2017-01-04T20:02:16.620Z	38.8115005	-122.7828369	5.81	1.23
2017-01-04T19:38:49.982Z	65.1917	-149.0511	8	0.7
2017-01-04T19:37:34.690Z	36.5333328	-121.0503311	1.69	1.39
2017-01-04T19:27:34.599Z	60.1381	-152.4353	86.4	1.3
2017-01-04T19:26:02.780Z	19.4048333	-155.2671667	1.344	0.77
